UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
P01857,-23.398872,34.404587,35.451176,-8.134288,21.854893,-5.51421,-3.334114,-28.706944,-17.702045,-28.029856,-25.581038,-26.511003,6.2437687,35.919437,20.117374,-47.434917,-17.68743,-9.666758,2.5908165,25.822826,24.40185,22.45995,-37.473114,26.629824,37.363052,-1.3862348,-25.588436,-18.1315,-42.05574,23.016882,36.958412,-18.784393,-25.981318,-17.126696,-24.538343,-26.93372,-16.373337,11.86986,23.19181,-38.925716,-20.060242,-27.008976,-46.353832,-5.617466,38.765285,-26.601336,-3.7172015,-14.718698,-9.267512,13.606953,-6.2911115,14.694596,27.745308,7.1174555,-16.158867,-8.436196,25.26756,15.576979,-20.936232,-15.235572,-47.88784,-25.437551,40.131668,-12.120179
Q0VCU1,-12.5525,14.1197195,18.459288,-3.9594865,9.027818,-2.5736825,-0.643479,-13.506729,-7.6218176,-13.318716,-11.499141,-10.896213,3.5607667,14.492556,10.148241,-20.756079,-5.3049064,-2.7435284,2.4089909,11.22502,10.411589,8.335605,-15.760881,8.781014,16.22201,-0.93853956,-9.598208,-8.792712,-19.140532,10.017848,15.731361,-5.6677885,-9.325888,-9.081516,-8.801284,-13.12671,-9.2613535,4.8566637,11.388017,-16.935003,-9.244146,-10.749937,-18.758268,-0.4958342,16.290659,-11.313514,-1.9280694,-7.3762345,-4.6296005,5.4056525,-1.9726404,6.860418,12.950424,2.4528081,-6.7128334,-4.1476774,11.785415,9.421965,-9.25327,-6.852245,-22.26517,-8.674134,17.821508,-6.8530746
O15537,-14.897188,19.5387,22.538605,-5.4236937,12.835218,-3.2250483,-1.7102323,-17.209415,-10.631509,-16.715645,-15.24431,-15.088506,4.295711,20.277838,12.682255,-28.03936,-9.023492,-5.0383825,2.3982913,15.4088,14.222622,12.270562,-21.531202,14.0063305,22.088982,-1.0608937,-14.334761,-10.894848,-25.418354,13.36824,21.373442,-9.7072935,-13.991165,-11.058148,-13.204324,-16.200834,-11.486121,6.8400316,14.575833,-22.563145,-12.145415,-15.508599,-26.41073,-2.5336554,22.478088,-15.32758,-2.5995717,-9.0709505,-6.0770736,7.366712,-3.2151215,8.878126,16.919106,3.8666358,-9.471495,-5.3801045,14.848203,10.656001,-11.873712,-9.1048565,-29.142239,-13.34662,23.802479,-7.907388
P16233,-23.158735,35.32385,34.74788,-7.844368,21.882406,-5.85458,-3.4578018,-29.069326,-17.462858,-28.12914,-25.852854,-27.02816,6.050606,36.67111,19.813723,-47.69749,-19.006153,-9.997717,1.7399994,26.452951,24.945776,23.948149,-37.74354,27.806585,38.36028,-1.4501066,-26.586098,-18.519205,-42.200302,23.57892,37.53681,-19.964834,-27.060959,-17.097723,-25.582,-27.37732,-15.763275,12.191731,22.859818,-39.536396,-20.228228,-27.674334,-47.308502,-5.931431,38.88927,-26.890411,-3.701968,-14.806065,-9.264499,14.221012,-6.6684337,15.000226,27.750814,7.0468097,-16.50425,-8.636783,25.712425,14.877774,-21.71418,-15.594733,-47.746765,-26.17353,40.740314,-12.416008
P14384,-20.522762,29.47111,30.892538,-6.948091,18.40512,-4.97137,-2.5529265,-24.7708,-14.763818,-24.361526,-22.147188,-22.646622,5.6270294,30.359613,17.324747,-40.696262,-14.442848,-7.746615,2.249822,22.284662,20.83172,19.497034,-31.605886,21.771494,32.464252,-1.5042081,-21.440516,-15.947773,-35.972435,19.628824,31.197882,-15.561092,-21.693962,-15.45107,-20.582111,-23.72065,-14.629524,10.193138,20.29471,-33.328518,-17.354677,-22.887655,-39.12897,-3.9253998,32.534443,-22.435465,-3.128451,-12.835239,-8.175339,11.491459,-5.108555,12.999378,23.81251,5.4866385,-13.430008,-7.5420737,21.962812,13.913178,-18.341593,-13.30846,-41.221127,-20.57767,34.721783,-11.245746
P05187,-12.2785,13.559032,17.73823,-3.6917686,8.364705,-2.6214068,-0.5026306,-13.178444,-6.9605393,-12.815883,-11.063114,-10.3710985,3.40847,13.753395,9.796715,-19.754524,-5.013073,-2.428561,2.133347,10.960182,10.042724,8.3025255,-14.846984,8.117818,15.825558,-1.0209537,-9.142927,-8.75965,-18.252419,9.762117,15.063769,-5.2761846,-8.80565,-8.922924,-8.366006,-12.887516,-8.961648,4.615523,10.811932,-16.186268,-8.956425,-10.25758,-17.855173,-0.08807214,15.197789,-10.77122,-1.8550206,-7.2126656,-4.4950123,5.265091,-1.8351215,6.7211328,12.3662615,2.2102716,-6.41377,-4.0853252,11.586304,9.108414,-9.226925,-6.6875267,-21.225716,-8.007958,17.217505,-7.0842814
O75694,-17.832006,20.687952,25.736307,-5.0999646,12.605746,-3.8947861,-0.8649815,-19.532034,-10.448807,-19.190441,-16.475157,-15.859101,4.704042,21.167757,14.281253,-29.463148,-8.352527,-4.108596,2.7312396,16.11056,15.040054,12.675671,-22.737806,13.318061,23.20909,-1.3748153,-14.172236,-12.814973,-27.104692,14.819099,22.987709,-8.608796,-13.966802,-12.464934,-13.184868,-19.115196,-12.168096,7.0312285,15.538905,-24.602312,-13.127557,-15.447716,-27.341309,-0.7139678,23.212906,-16.593845,-2.5958405,-10.585106,-6.282392,8.430421,-3.1973011,9.751351,18.307081,3.6846411,-9.703472,-5.79872,17.328514,12.872807,-13.951674,-9.8074,-31.351181,-13.233827,25.515505,-9.817544
P01588,-20.677488,29.406134,31.199018,-7.6588655,19.20527,-4.682701,-3.0155847,-24.922102,-15.58311,-23.851793,-22.174479,-22.62047,5.685438,30.668755,17.951859,-41.14517,-15.181169,-8.366345,2.458062,22.859674,21.118973,19.239706,-32.12305,22.688156,32.692753,-1.3968736,-22.38588,-15.670014,-36.90215,20.025557,32.09689,-15.941208,-22.001509,-15.0675,-20.806013,-23.027641,-15.572823,10.302042,20.300934,-33.21915,-17.621588,-23.548166,-40.137966,-4.9440875,33.430904,-22.956635,-3.7616053,-12.866925,-8.501481,11.4839325,-5.4604974,12.6923895,24.417467,6.3548226,-14.417195,-7.6647987,21.639465,13.906775,-17.695127,-13.386814,-41.958088,-21.51637,34.978752,-10.780785
P14079,-15.179215,19.371546,22.217632,-5.1229997,12.440503,-3.342639,-1.478291,-17.338226,-10.045184,-16.590351,-14.966604,-14.835813,4.16094,19.96409,12.646205,-27.472029,-9.094666,-4.6661663,2.0036435,15.277433,13.991122,12.545433,-21.155619,13.754103,22.06242,-1.1737534,-14.208128,-11.239989,-24.812704,13.536324,21.382956,-9.377456,-13.781333,-10.94929,-13.128322,-16.304802,-11.331704,6.7583013,13.994205,-22.209131,-12.04207,-15.192464,-26.214727,-2.0098996,21.788197,-15.211519,-2.592546,-9.193729,-5.8459463,7.645009,-3.3505657,8.786726,16.626287,3.8908756,-9.4278965,-5.3993096,15.217036,10.520706,-12.402666,-9.232124,-28.538002,-13.183622,23.756382,-8.32108
P13725,-19.38313,27.316814,29.1279,-7.050049,17.751049,-4.3901596,-2.7088475,-23.273823,-14.38508,-22.2899,-20.602901,-21.001165,5.2999544,28.467413,16.724712,-38.209606,-13.981798,-7.6224213,2.3114853,21.190048,19.613737,17.86554,-29.838705,20.91799,30.396652,-1.2982932,-20.665089,-14.706003,-34.23822,18.627506,29.818562,-14.65434,-20.367043,-14.114889,-19.280684,-21.553127,-14.45661,9.539546,18.886572,-30.901745,-16.39088,-21.79102,-37.216854,-4.3859377,30.987799,-21.311,-3.4474258,-12.038832,-7.862513,10.700399,-5.023617,11.841677,22.679329,5.84457,-13.335635,-7.118933,20.266714,13.047867,-16.596409,-12.470523,-38.98469,-19.88749,32.54212,-10.176237
P0ABE5,-7.782702,7.0784783,11.232408,-2.328601,4.6670384,-1.3569275,0.06774841,-7.614817,-3.9845827,-7.60311,-6.1459117,-5.475722,2.3021052,7.1242614,5.9868608,-11.22129,-1.5176054,-0.5887483,2.0032613,5.8200073,5.328245,3.7351806,-8.148628,3.153558,8.785687,-0.5658706,-4.1185417,-5.217813,-10.253097,5.14195,8.008653,-1.7321677,-3.9606278,-5.825773,-3.8393908,-7.5337296,-6.051361,2.3651993,6.8039265,-8.814713,-5.1820664,-5.222614,-9.235558,0.84799737,8.338645,-5.6543827,-1.0201492,-4.3517623,-2.6151938,2.4887779,-0.573028,3.9047387,7.1564536,0.93038636,-3.242405,-2.3704178,6.742415,6.224878,-5.1268616,-3.8342812,-12.430491,-3.3715723,9.75761,-4.497252
Q13114,-12.4643955,15.082439,18.143803,-3.8839846,9.525194,-2.6844237,-0.85494804,-13.905979,-7.7975163,-13.533436,-11.769914,-11.556703,3.3964808,15.508585,10.101028,-21.526335,-6.535528,-3.1767578,1.9080379,11.720627,10.921283,9.440556,-16.593306,10.156833,17.16381,-0.8561472,-10.575386,-9.11818,-19.4782,10.560826,16.616966,-6.765057,-10.476066,-9.0077,-9.954775,-13.330938,-8.915905,5.1751523,11.293725,-17.617296,-9.495564,-11.541572,-20.130043,-0.98592395,17.03437,-11.831329,-1.8957436,-7.4713864,-4.5224657,5.9684296,-2.3921194,7.0338655,13.145163,2.7519972,-7.1531796,-4.2101207,12.290127,8.871143,-9.939328,-7.2273283,-22.577385,-9.8833475,18.621433,-6.8499966
P23381,-15.392207,20.0923,23.05846,-5.4501967,13.254981,-3.278113,-1.7023202,-17.719952,-10.953694,-17.201906,-15.509241,-15.491172,4.325732,20.916882,13.011509,-28.669123,-9.580194,-5.143278,2.3577824,15.645226,14.529572,12.559542,-22.270348,14.718032,22.531841,-0.99659574,-14.848109,-11.192668,-25.994707,13.843353,22.155336,-10.039513,-14.552447,-11.120395,-13.711293,-16.626392,-11.5677,7.050001,14.741441,-23.214565,-12.397785,-15.851045,-27.300745,-2.682249,23.231615,-15.851269,-2.6953635,-9.365723,-6.0422564,7.808234,-3.514223,8.96714,17.383017,4.1065245,-9.848328,-5.467643,15.360792,10.84811,-12.296237,-9.359976,-29.808468,-14.071449,24.393581,-7.9229364
P06454,-16.707108,19.489834,24.260206,-5.120552,12.0977545,-3.6722088,-1.0540997,-18.427448,-10.169436,-17.806257,-15.665944,-14.940172,4.52444,20.066517,13.620395,-27.844849,-8.275446,-4.2347527,2.5647275,15.579229,14.423215,12.00202,-21.477468,12.973981,22.002636,-1.337529,-13.912172,-11.8644085,-26.131298,14.12162,21.971792,-8.439285,-13.327536,-11.601899,-12.4922695,-17.771967,-11.812676,6.745677,14.672694,-23.239004,-12.4529705,-14.91112,-26.099197,-1.2520772,22.158298,-15.842448,-2.789908,-9.95517,-6.250684,7.8906984,-3.119695,9.162998,17.527805,3.6955948,-9.600027,-5.625166,15.9906645,12.109331,-12.712198,-9.252532,-29.834255,-12.680654,24.09405,-9.073655
O95071,-14.791519,15.75482,21.187784,-4.1439166,9.519235,-3.1667151,-0.4094244,-15.683597,-8.108637,-15.308421,-13.030611,-12.060639,3.9814613,16.062008,11.705477,-22.8474,-5.72614,-2.7435346,2.5615525,12.691827,11.7718315,9.348978,-17.43101,9.404077,18.011948,-1.2178843,-10.625387,-10.297746,-21.647886,11.660284,17.886898,-5.8173876,-10.161922,-10.23813,-9.5238,-15.459979,-10.228213,5.361427,12.502272,-19.232721,-10.423301,-11.705773,-20.769463,0.038318515,17.85093,-12.924776,-2.2562842,-8.643041,-5.2424445,6.407168,-2.2090733,7.7742524,14.662379,2.6641028,-7.608175,-4.7370024,13.716731,11.044743,-10.799904,-7.6651177,-24.958382,-9.440986,19.91433,-8.254675
P04637,-12.200929,13.750783,17.755686,-3.8383522,8.660647,-2.6107874,-0.67905664,-13.249808,-7.3262086,-12.785536,-11.199476,-10.536865,3.4270194,14.110354,9.883941,-19.964708,-5.537888,-2.774277,2.1039944,11.160514,10.2790575,8.37098,-15.192616,8.789123,15.883751,-0.96428907,-9.681034,-8.590392,-18.760017,9.953753,15.491298,-5.7106223,-9.2071085,-8.702116,-8.647943,-12.78585,-8.952969,4.7675443,10.830771,-16.483387,-9.001513,-10.577538,-18.367373,-0.6538236,15.730892,-11.092786,-2.0492315,-7.218167,-4.616414,5.394676,-2.0303776,6.6727343,12.632501,2.4472995,-6.7953568,-4.1359577,11.433095,9.033287,-8.995772,-6.694307,-21.52997,-8.54208,17.31297,-6.7503595
P09956,-17.273596,19.674383,25.04245,-5.160541,12.218474,-3.7355893,-0.92412263,-18.812864,-10.3622265,-18.324959,-15.935921,-15.115883,4.6682925,20.286156,13.9866905,-28.231094,-8.103066,-4.1243825,2.790368,15.635833,14.561757,11.840341,-21.85562,12.91389,22.06968,-1.3624401,-13.8961115,-12.07853,-26.639395,14.340425,22.32427,-8.214931,-13.318618,-11.822787,-12.439647,-18.248001,-12.038261,6.8168893,14.99968,-23.703972,-12.624477,-14.902001,-26.32416,-1.0653707,22.553305,-16.159397,-2.8366404,-10.229428,-6.3231487,8.037747,-3.1304271,9.278775,17.915846,3.7228756,-9.681832,-5.6935506,16.330032,12.655108,-12.89249,-9.34096,-30.460869,-12.729095,24.38994,-9.214226
P17506,-17.75327,17.460855,24.243496,-3.3178823,9.299716,-3.8581207,0.63893324,-18.196724,-7.6716886,-18.373615,-14.216976,-13.265408,4.1658583,17.478743,13.022091,-24.664362,-5.1238527,-1.5758238,2.7517526,12.979088,12.552183,10.144204,-19.210846,8.963615,19.343351,-1.3329878,-10.155651,-12.649332,-22.733082,13.123074,19.595045,-4.8789372,-10.614904,-11.777571,-10.10344,-18.780394,-10.053732,5.5398,13.442876,-21.685713,-11.387964,-11.593717,-22.032164,2.310112,18.806091,-14.244756,-1.6688021,-10.21172,-4.868025,7.8237953,-2.2162611,8.767233,15.757008,2.381105,-7.4126654,-4.8622556,16.923399,13.002975,-13.805166,-8.494489,-26.971388,-9.86262,21.949636,-10.26296
P13667,-14.316042,15.944417,20.42141,-3.8709862,9.466343,-3.1702664,-0.46958935,-15.514937,-7.915833,-15.15019,-12.849009,-12.182216,3.750278,16.290348,11.287831,-22.699257,-6.1820025,-2.8637629,2.2188616,12.517223,11.751179,9.743915,-17.515226,9.89539,18.014862,-1.1043699,-10.763327,-10.2676,-21.160013,11.613671,17.878529,-6.258721,-10.580541,-9.952246,-9.976193,-15.249996,-9.515131,5.374511,12.1255865,-19.207771,-10.250285,-11.792245,-20.958427,-0.13908929,17.805132,-12.877681,-2.0358305,-8.461544,-4.9515715,6.5758924,-2.3245482,7.7050886,14.292462,2.713243,-7.5243044,-4.5644536,13.728819,10.423267,-11.027628,-7.646488,-24.402298,-9.908707,19.824652,-8.048912
P27487,-11.144057,12.511811,16.180923,-3.6865604,8.002514,-2.3771126,-0.7324313,-12.139525,-6.79336,-11.450974,-10.218675,-9.5371275,3.1677384,12.844464,9.118594,-18.201183,-5.3114023,-2.64208,1.8746275,10.457545,9.49539,7.74289,-13.773608,8.182156,14.712967,-0.89293003,-9.1249695,-7.817517,-17.326935,9.187503,14.247203,-5.3713202,-8.460009,-7.952289,-7.922394,-11.550227,-8.47934,4.3843093,9.8698845,-14.942496,-8.303981,-9.841893,-16.894768,-0.81816167,14.372838,-10.116614,-2.083104,-6.607988,-4.383778,4.89119,-1.9148431,6.088392,11.654466,2.3020642,-6.4718084,-3.9041774,10.319595,8.207111,-8.052159,-6.1742163,-19.726269,-7.8151007,15.865262,-6.20537
O14792,-12.66842,10.745563,17.131063,-2.5470917,5.358974,-2.9247866,0.5879659,-12.60745,-4.9413133,-12.0531645,-9.721623,-8.054931,3.206355,10.716351,9.369247,-15.457326,-2.7587955,-0.758766,2.1085765,9.231845,8.633631,6.14872,-11.727761,4.8039,12.509987,-1.2478036,-6.715416,-8.5013895,-16.195848,9.010884,12.995162,-2.2664301,-5.9946637,-8.144328,-5.4465003,-12.968411,-7.6465907,3.5413444,9.0134535,-14.276826,-7.690105,-7.356544,-13.651665,1.7865386,11.742844,-9.479185,-1.8691579,-7.218394,-4.1497498,4.9063263,-1.1260936,5.988111,11.006996,1.3487463,-5.4451275,-3.7244442,10.89825,9.808206,-8.429693,-5.4805913,-18.258295,-5.168611,14.131469,-7.572968
P28862,-16.69893,22.201935,24.395798,-4.9410353,13.433947,-3.9656084,-1.4647412,-19.59223,-10.86813,-19.158775,-16.798931,-16.989023,4.314022,22.91575,13.635099,-30.560696,-10.505581,-5.2086706,1.8956861,16.68777,15.850096,14.418396,-24.038422,15.916828,24.384447,-1.0884432,-15.787653,-12.783745,-27.40123,15.266672,24.018066,-10.912338,-16.09847,-12.000189,-15.244991,-18.861668,-10.951526,7.535217,15.317484,-25.606766,-13.251225,-16.852818,-29.407251,-2.127481,24.525146,-17.23724,-2.3481133,-10.289741,-6.052351,9.064659,-3.765365,9.936075,18.256842,4.1108904,-10.228819,-5.680247,17.4764,11.370522,-14.514746,-10.120977,-31.395767,-15.414724,26.34717,-9.162738
O60870,-13.69328,14.126534,19.29767,-3.5214741,8.17401,-3.0214608,-0.15407763,-14.425345,-6.9741635,-14.008105,-11.754916,-10.753512,3.5923445,14.3311205,10.635757,-20.306475,-4.952725,-2.1666431,2.247275,11.408189,10.636173,8.463037,-15.515713,8.103541,16.186937,-1.15288,-9.353599,-9.598491,-19.437582,10.641222,16.122738,-4.8949757,-8.959369,-9.379279,-8.397565,-14.341704,-9.0650215,4.7461786,11.149586,-17.40717,-9.397298,-10.311382,-18.446718,0.48204172,15.746381,-11.637319,-1.9941257,-7.9865417,-4.7042713,5.8999066,-1.8957483,7.1049595,13.173531,2.2503755,-6.791017,-4.292248,12.674622,10.200063,-10.045043,-6.9220433,-22.352606,-8.222121,17.906347,-7.8495593
P01584,-21.403536,29.902664,32.04526,-7.274573,19.088558,-4.8811374,-2.6216037,-25.497126,-15.439232,-24.909807,-22.500666,-23.027685,5.7479854,31.08148,18.1383,-41.645267,-14.7990885,-7.9368706,2.588595,22.628714,21.220446,19.32165,-32.6777,22.447382,32.82805,-1.3909665,-21.985397,-16.25125,-37.03564,20.24121,32.36376,-15.603776,-22.103163,-15.516337,-20.931345,-24.043236,-15.2161875,10.352313,20.664976,-34.024837,-17.766943,-23.329035,-40.286312,-4.191857,33.726944,-23.25322,-3.4037354,-13.2538595,-8.263509,11.853328,-5.388677,12.98949,24.613302,6.105786,-14.081264,-7.6033974,22.514587,14.495957,-18.551825,-13.54208,-42.443695,-21.534685,35.431774,-11.196126
P09086,-14.389336,16.82734,21.094946,-4.7891345,10.765897,-3.0988755,-1.0979533,-15.886063,-9.085243,-15.176784,-13.624313,-12.911684,4.0499463,17.361315,11.916408,-24.34106,-7.2470565,-3.838515,2.3520439,13.767619,12.584489,10.386457,-18.591751,11.308802,19.327803,-1.1799695,-12.274942,-10.141893,-22.929398,12.179834,19.051062,-7.4534607,-11.526636,-10.168415,-10.807757,-15.112749,-10.797553,5.899283,12.938784,-19.98627,-10.905412,-13.185297,-22.753597,-1.3852063,19.346607,-13.669208,-2.6174796,-8.570734,-5.664178,6.6054993,-2.6775045,7.9639854,15.349193,3.2814298,-8.516596,-5.01036,13.58694,10.519532,-10.681794,-8.092858,-26.119862,-10.906596,21.016869,-7.8206816
Q06559,-13.439171,14.993177,19.64515,-4.2044315,9.449894,-2.8492508,-0.69574654,-14.487663,-8.051393,-14.114419,-12.322368,-11.532192,3.791095,15.390543,10.890237,-21.886198,-5.8060308,-3.0042632,2.4299965,12.13583,11.200029,8.953666,-16.645903,9.426792,17.207233,-1.0887756,-10.440102,-9.355397,-20.612875,10.853478,16.908497,-6.0603194,-9.924206,-9.5373745,-9.298011,-14.070172,-9.836411,5.20077,11.953034,-18.097403,-9.841438,-11.462717,-19.981312,-0.62231946,17.245726,-12.188082,-2.2214346,-7.9157157,-5.0715947,5.861316,-2.1680377,7.2962008,13.881097,2.660665,-7.345667,-4.5036335,12.498958,10.069283,-9.779133,-7.261739,-23.694118,-9.232987,18.891708,-7.356451
P10082,-24.072622,35.36675,35.95905,-8.756986,22.670578,-5.6911163,-3.7352335,-29.623133,-18.095085,-28.01023,-26.23134,-27.066881,6.369559,36.80788,20.93953,-48.68516,-19.021461,-10.250963,2.1377182,27.416903,25.272139,23.870073,-38.179356,27.826462,39.23148,-1.6568141,-27.21081,-18.77976,-43.394436,24.122736,38.450367,-19.735796,-26.842966,-17.467188,-25.472456,-27.236197,-17.709438,12.316365,23.372198,-39.465206,-20.875734,-28.332962,-48.263752,-6.1350713,39.498486,-27.403284,-4.3661127,-15.148792,-9.861722,14.092685,-6.807188,15.040513,28.635248,7.746716,-17.31926,-9.0336895,25.922354,15.562938,-21.570211,-16.00923,-49.153744,-26.336218,41.660995,-12.856202
P37370,-10.475458,9.418569,14.645128,-2.567479,5.4308176,-2.1515553,0.26757652,-10.419195,-4.7672033,-10.227286,-8.252918,-7.1800017,2.8336163,9.449541,7.9058466,-14.114506,-2.3408504,-0.8092232,2.1442857,7.7957416,7.252269,5.214216,-10.538463,4.3620925,11.177924,-0.88869107,-5.7019153,-7.068698,-13.703636,7.3040504,10.946352,-2.2862175,-5.3621306,-7.240692,-5.033863,-10.542484,-7.0884457,3.1194701,8.302196,-12.050978,-6.706551,-6.6700177,-12.113628,1.2348281,10.655323,-7.8850036,-1.4255276,-5.937126,-3.4407551,3.8419373,-0.9333539,5.1325817,9.428724,1.2374839,-4.4811563,-3.121469,9.159079,8.181922,-7.0720415,-4.8779926,-16.023346,-4.66426,12.534721,-6.1167417
P60723,-10.151066,9.647792,14.439307,-2.8302727,5.8022075,-2.1195092,-0.028639436,-10.341757,-5.1215515,-9.993864,-8.412899,-7.371859,2.8601065,9.781101,7.8983026,-14.436844,-2.887944,-1.2712488,2.0589015,8.164413,7.5123825,5.4915457,-10.773297,5.0210967,11.477574,-0.8859796,-6.3112407,-6.839545,-14.150897,7.4024506,11.232961,-2.8920689,-5.776505,-7.09925,-5.381039,-10.254364,-7.25473,3.293878,8.382045,-12.1938925,-6.7934213,-7.16106,-12.651829,0.5794295,11.082734,-8.077354,-1.6162705,-5.8224792,-3.6578805,3.8186858,-1.0772024,5.144103,9.615975,1.4401464,-4.825209,-3.2226176,8.863717,7.920309,-6.778051,-4.935024,-16.292091,-5.0895343,12.719602,-5.837261
G4NAP4,-6.7769566,6.923087,9.970506,-2.5756986,4.9306173,-1.258709,-0.4136736,-7.0148706,-4.2304106,-6.5717115,-5.9171276,-5.34607,2.175469,7.1741323,5.5787363,-10.78634,-2.578023,-1.305833,1.5579908,6.039752,5.383472,4.0478334,-7.940506,4.20574,8.6475725,-0.55821073,-5.041704,-4.505995,-10.279178,5.069595,8.117048,-2.6437745,-4.422233,-5.030489,-4.203511,-6.4630747,-5.8872848,2.5369723,6.228081,-8.387287,-4.912054,-5.6744146,-9.604419,-0.37032962,8.404118,-5.664045,-1.3859717,-3.9048252,-2.7841892,2.4143734,-0.9080391,3.582786,6.963415,1.3326285,-3.7596989,-2.4239368,5.795701,5.29217,-4.325963,-3.7229702,-11.8845,-3.9625738,9.387257,-3.718032
P0DTC5,-12.977297,16.425161,19.299946,-4.7445045,11.202911,-2.5313537,-1.3840287,-14.6406145,-9.129826,-14.084653,-12.603607,-12.620596,3.6568933,17.01279,10.925879,-23.835995,-7.720018,-3.994112,2.1492686,12.941558,11.816922,10.224067,-18.291744,11.823244,18.947025,-0.7679337,-12.059536,-9.39461,-21.24659,11.3273735,18.128546,-8.040758,-11.77005,-9.519356,-11.197851,-13.582221,-10.271845,5.739453,12.385867,-18.753777,-10.4003315,-13.074146,-22.47341,-1.9683945,19.088072,-12.781433,-2.2913222,-7.798237,-4.9647174,6.2632203,-2.8639622,7.388136,14.405494,3.3682961,-8.126219,-4.5977182,12.808762,9.106178,-10.20915,-7.913849,-24.736492,-11.341882,20.36355,-6.773511
P16858,-15.0989485,17.715954,22.001577,-4.481927,10.919276,-3.2497275,-0.7848636,-16.56992,-8.979068,-16.373775,-14.067072,-13.5995245,4.0846453,18.055275,12.114842,-25.448042,-6.919516,-3.4487631,2.480785,13.780853,12.8168,10.88175,-19.409107,11.164311,20.129068,-1.1394097,-11.912101,-10.976103,-23.004642,12.4309,19.356585,-7.3821893,-11.878423,-10.971671,-11.293967,-16.23466,-10.651563,5.982653,13.585332,-20.888376,-11.296309,-13.293898,-23.277998,-0.51360667,19.813116,-13.914011,-2.0908296,-8.963591,-5.386873,6.9517226,-2.5629146,8.45497,15.565957,2.9825292,-8.091088,-4.9636245,14.775206,10.976403,-11.929269,-8.460918,-26.856382,-11.063402,21.963644,-8.498883
Q15750,-13.092578,13.6764555,18.103252,-2.9964287,7.813744,-2.9014056,0.01432399,-13.805018,-6.4821553,-13.571412,-11.033273,-10.414541,3.2766101,13.944797,9.932099,-19.306664,-5.0303817,-1.9070457,1.9083256,10.44023,9.989794,8.254427,-15.139771,8.113019,15.292743,-0.99439615,-8.89717,-9.308472,-18.086098,10.199555,15.597722,-4.7473483,-8.857609,-8.7092705,-8.385967,-13.730327,-8.008706,4.5804453,10.311906,-16.755535,-8.783286,-9.688481,-17.861803,0.59062684,15.133815,-11.223798,-1.6687546,-7.6488347,-4.044254,5.994246,-2.0210845,6.670359,12.340064,2.2667713,-6.3580585,-3.9193857,12.429839,9.483424,-10.072986,-6.686456,-20.9886,-8.3443365,17.143,-7.322548
P0A855,-9.443311,9.078079,13.472351,-2.713175,5.5360236,-1.974172,-0.086764604,-9.67318,-4.885717,-9.304326,-7.8934655,-6.942642,2.6969357,9.245137,7.3875957,-13.591725,-2.8431034,-1.2701006,1.9186786,7.6969914,7.086741,5.20069,-10.163795,4.8650804,10.822422,-0.8140803,-6.0439534,-6.3640614,-13.33632,6.9382205,10.594895,-2.8389292,-5.511093,-6.6279254,-5.1344085,-9.5141735,-6.8351293,3.1278083,7.872564,-11.44451,-6.370523,-6.816025,-11.981847,0.3907995,10.492791,-7.5967364,-1.554155,-5.4324727,-3.4607465,3.5666444,-1.0401764,4.818855,9.038234,1.4023908,-4.601331,-3.038882,8.237109,7.3627834,-6.2868056,-4.652023,-15.3072,-4.871504,11.966952,-5.39646
P41834,-19.878586,26.159355,28.274086,-4.8109245,15.1119995,-4.8724623,-1.0940247,-23.058804,-11.888607,-23.131523,-19.435867,-20.008831,4.800021,26.863182,15.564845,-35.26768,-12.048992,-5.4066315,1.793568,18.559095,18.081463,17.050488,-28.246456,18.357702,27.928581,-1.3044991,-17.780428,-15.4227495,-30.994865,17.888319,28.050993,-12.247259,-18.812128,-13.8237,-17.949413,-22.736954,-11.482106,8.780893,17.32716,-30.242723,-15.112283,-18.907299,-34.10301,-1.4563272,28.2085,-20.2382,-2.1468987,-12.206006,-6.2802515,11.257406,-4.5519285,11.567717,20.811735,4.6064525,-11.270572,-6.3378444,21.28246,13.251257,-18.130625,-11.866308,-35.952213,-18.113089,30.702412,-10.888168
P12956,-12.069224,12.814037,17.400734,-3.5696144,7.8753047,-2.5704982,-0.3939277,-12.788795,-6.727306,-12.410045,-10.677159,-9.812959,3.3687632,13.058377,9.602899,-18.768465,-4.610828,-2.2387023,2.2015476,10.492814,9.663189,7.636193,-14.168357,7.571448,14.905837,-1.011335,-8.697118,-8.392933,-17.808092,9.435606,14.524071,-4.7569857,-8.221522,-8.558073,-7.719609,-12.533311,-8.695947,4.395744,10.415393,-15.623432,-8.580934,-9.669369,-16.928389,-0.02721054,14.58451,-10.439957,-1.9193935,-7.051927,-4.4390154,5.048586,-1.7114416,6.42968,12.040329,2.116039,-6.2527432,-3.9650567,11.078781,9.110879,-8.670225,-6.326304,-20.523212,-7.496348,16.362453,-6.823814
